,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_pct,R_longest_win_streak,R_losses,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_pct,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_body_off_success,R_body_off_success,B_clinch_off_success,R_clinch_off_success,B_distance_off_success,R_distance_off_success,B_ground_off_success,R_ground_off_success,B_head_off_success,R_head_off_success,B_leg_off_success,R_leg_off_success,B_sig_str_off_success,R_sig_str_off_success,B_td_off_success,R_td_off_success,B_total_landed_off_success,R_total_landed_off_success,B_body_def_success,R_body_def_success,B_clinch_def_success,R_clinch_def_success,B_distance_def_success,R_distance_def_success,B_ground_def_success,R_ground_def_success,B_head_def_success,R_head_def_success,B_leg_def_success,R_leg_def_success,B_sig_str_def_success,R_sig_str_def_success,B_td_def_success,R_td_def_success,B_total_landed_def_success,R_total_landed_def_success
10,Blue,False,3,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.4542857142857142,0.0,0.2414285714285714,2.0,5.0,0.0,0.7142857142857143,0.0,0.4385714285714286,0.7142857142857143,0.28,14.0,488.71428571428567,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,182.88,187.96,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.44,0.0,0.0,3.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,200.66,185.0,28.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7631578947368421,0.4444444444444444,0.7441860465116279,0.6666666666666666,0.309433962264151,0.4028776978417266,0.6388888888888888,0.0,0.3824451410658307,0.27,0.6000000000000001,0.7708333333333334,0.43669250645994834,0.43312101910828027,0.411764705882353,0.0,0.4978070175438597,0.4583333333333333,0.6756756756756758,0.38461538461538464,0.6976744186046512,0.0,0.3636363636363636,0.4431818181818182,0.631578947368421,0.0,0.40892193308550184,0.2708333333333333,0.894736842105263,0.7777777777777778,0.4676923076923077,0.4431818181818182,0.36363636363636354,0.0,0.5465994962216625,0.46153846153846156
11,Red,False,3,0.0,2.0,0.0,0.375,1.25,0.25,0.53625,0.5,0.26,2.0,3.0,0.0,1.125,0.0,0.5425,0.5,0.3825,18.0,628.625,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,167.64,165.1,125.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.295,0.16666666666666666,0.0,3.0,2.0,0.0,0.16666666666666666,0.0,0.3633333333333333,0.0,0.275,18.0,900.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,175.26,172.72,125.0,33.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5942857142857143,0.6015037593984962,0.6890756302521008,0.6410256410256411,0.4625322997416021,0.2938053097345134,0.6219512195121951,0.7692307692307693,0.38666666666666666,0.22918807810894137,0.775,0.8421052631578948,0.5035897435897436,0.3104906937394247,0.5294117647058824,0.0,0.5893682588597843,0.34865293185419977,0.7698412698412699,0.5934065934065935,0.76,0.6829268292682928,0.4493783303730018,0.3486238532110092,0.74,0.8999999999999999,0.42348008385744235,0.24739583333333337,0.5647058823529412,0.7803468208092487,0.5043604651162791,0.3672480620155038,0.46153846153846156,0.368421052631579,0.5697258641239571,0.4094138543516874
12,Blue,False,5,1.0,0.0,0.0,0.4545454545454545,0.4545454545454545,0.18181818181818185,0.5072727272727273,0.3636363636363637,0.09636363636363636,3.0,4.0,0.18181818181818185,1.0,0.09090909090909093,0.4954545454545455,0.09090909090909093,0.3272727272727273,27.0,625.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,193.04,193.04,205.0,1.0,0.0,0.0,0.6,1.1333333333333333,0.0,0.38466666666666666,0.3333333333333333,0.3033333333333333,6.0,5.0,0.06666666666666668,0.4666666666666667,0.0,0.5253333333333333,0.13333333333333333,0.098,38.0,660.8666666666667,3.0,0.0,0.0,3.0,5.0,2.0,0.0,10.0,195.58,200.66,205.0,30.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6666666666666667,0.5530726256983239,0.7733333333333334,0.5619047619047619,0.45310015898251194,0.3500352858151023,0.7586206896551726,0.7448275862068966,0.43611584327086883,0.3499638467100506,0.9318181818181818,0.7619047619047619,0.4979536152796725,0.3977204559088182,0.28571428571428575,0.39999999999999997,0.5267175572519084,0.46807415036045313,0.7874015748031498,0.6338028169014085,0.6893203883495146,0.6830985915492959,0.4785478547854785,0.43399999999999994,0.8090452261306532,0.7903225806451611,0.4568288854003139,0.399098083427283,0.9097222222222221,0.7771428571428572,0.5748898678414097,0.48172757475083045,0.5000000000000001,0.15217391304347824,0.6807692307692307,0.5489781536293165
13,Blue,False,3,0.0,3.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.5666666666666667,0.0,0.25,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.04666666666666667,7.0,681.6666666666666,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,193.04,198.12,205.0,3.0,0.0,0.0,0.2727272727272727,0.09090909090909093,0.0,0.5372727272727272,0.18181818181818185,0.09090909090909093,3.0,5.0,0.4545454545454545,0.8181818181818182,0.0,0.5145454545454545,0.0,0.2636363636363636,21.0,455.7272727272728,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,185.42,200.66,205.0,27.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8064516129032259,0.769230769230769,0.7,0.838709677419355,0.38536585365853654,0.44836272040302266,0.7719298245614034,0.5555555555555555,0.469230769230769,0.361963190184049,0.7083333333333335,0.89,0.5339233038348083,0.5415094339622641,0.6,0.18749999999999997,0.6832412523020259,0.5733788395904438,0.0,0.7676767676767677,0.9000000000000001,0.7956204379562043,0.40217391304347827,0.42885771543086165,0.9000000000000001,0.625,0.46067415730337063,0.40973630831643,0.7777777777777778,0.9166666666666667,0.49107142857142844,0.5107361963190185,0.11764705882352938,0.2903225806451613,0.5986394557823128,0.589873417721519
14,Red,False,3,0.0,1.0,0.0,0.0,2.5,0.0,0.345,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.505,0.0,0.5,3.0,310.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,172.72,172.72,145.0,0.0,1.0,0.0,0.2,3.2,0.8,0.4560000000000001,1.0,0.5,3.0,1.0,0.4,1.6,0.4,0.462,0.8,0.1,11.0,561.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,177.8,182.88,145.0,26.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4,0.5,0.5,0.0,0.2967032967032967,0.3838383838383838,0.3333333333333333,0.676923076923077,0.2903225806451613,0.4935897435897436,0.5555555555555556,1.0,0.3177570093457944,0.49696969696969695,0.5,0.48,0.34210526315789475,0.5714285714285715,1.0,0.4444444444444444,0.5,0.3,0.43636363636363634,0.33333333333333337,0.6666666666666666,0.7142857142857143,0.4868421052631579,0.3597122302158273,0.0,0.65,0.5061728395061729,0.4032258064516129,1.0,0.4285714285714286,0.5660377358490566,0.6231454005934718
15,Blue,False,3,0.0,1.0,0.0,0.0,1.0,0.4,0.342,0.2,0.3,1.0,3.0,0.0,2.2,0.4,0.378,0.8,0.414,10.0,558.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,177.8,180.34,155.0,0.0,2.0,0.0,0.4,0.6,0.0,0.4980000000000001,0.2,0.132,2.0,2.0,0.2,3.4,0.0,0.386,0.2,0.32,12.0,610.8,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,175.26,177.8,155.0,29.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6,0.8,0.5652173913043479,0.888888888888889,0.25700934579439255,0.4233333333333333,0.484375,0.7045454545454545,0.2835249042145594,0.40531561461794013,0.8,1.0,0.3289036544850498,0.4806629834254143,0.39999999999999997,0.5,0.4394736842105263,0.5471264367816092,0.65625,0.5135135135135135,0.5,0.6428571428571429,0.4144736842105263,0.2677725118483412,0.9090909090909091,0.7435897435897436,0.3533834586466165,0.2703349282296651,0.75,0.95,0.45502645502645506,0.31789473684210523,0.5833333333333334,0.6842105263157895,0.5932835820895522,0.41304347826086957
16,Blue,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.562,0.2,0.2280000000000001,1.0,3.0,0.0,1.6,0.0,0.526,0.2,0.7240000000000001,13.0,720.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,170.18,165.1,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.465,0.0,0.125,0.0,2.0,0.5,0.5,0.0,0.595,0.0,0.0,4.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,177.8,135.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.8538461538461538,0.625,0.8211920529801325,0.7142857142857143,0.3776824034334764,0.3563218390804598,0.6666666666666666,0.0,0.3504273504273504,0.2459016393442623,0.8620689655172414,0.6875,0.5547073791348601,0.40594059405940597,0.22222222222222224,0.2,0.6190476190476191,0.44954128440366975,0.7925925925925925,0.7586206896551724,0.7847222222222222,0.5806451612903226,0.4254742547425474,0.48031496062992124,0.6282051282051283,0.7758620689655172,0.434052757793765,0.4909090909090909,0.7948717948717949,0.9545454545454546,0.5397631133671742,0.5740740740740741,0.6666666666666666,0.0,0.6498316498316499,0.5877192982456141
17,Blue,False,3,0.0,4.0,0.0,0.16666666666666666,1.8333333333333333,0.0,0.41,0.3333333333333333,0.3566666666666667,4.0,1.0,0.16666666666666666,0.0,0.0,0.385,0.0,0.08333333333333333,14.0,656.3333333333334,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,182.88,190.5,155.0,0.0,1.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.4500000000000001,0.5555555555555556,0.2311111111111112,3.0,3.0,0.1111111111111111,1.5555555555555556,0.0,0.5177777777777778,0.2222222222222222,0.20333333333333334,22.0,686.8888888888888,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,177.8,177.8,155.0,39.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5344827586206897,0.6388888888888888,0.5,0.5961538461538461,0.34984520123838997,0.3991097922848664,0.8205128205128205,0.8378378378378377,0.3214285714285715,0.36229508196721316,0.8333333333333334,0.8050847457627123,0.4037433155080214,0.45249999999999985,0.25000000000000006,0.5555555555555556,0.486784140969163,0.5148619957537155,0.7021276595744682,0.6138613861386137,0.7209302325581395,0.43749999999999994,0.3376963350785341,0.40283400809716596,0.5909090909090909,0.769230769230769,0.2708333333333333,0.3517241379310344,0.765625,0.8727272727272725,0.3870246085011185,0.4450084602368865,0.13333333333333333,0.4444444444444444,0.4912891986062717,0.5113636363636364
18,Blue,False,3,2.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.47,0.0,0.4,1.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0.4766666666666666,0.3333333333333333,0.09333333333333334,8.0,727.6666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.8,185.42,170.0,2.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.3171428571428571,0.0,0.15142857142857144,3.0,3.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38428571428571423,0.14285714285714285,0.17857142857142858,19.0,807.8571428571429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,167.64,167.64,155.0,30.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8153846153846153,0.5342465753424657,0.7749999999999999,0.4,0.4736842105263157,0.3338192419825073,0.28571428571428575,1.0,0.44814090019569464,0.2823529411764706,1.0,0.8,0.49222797927461137,0.3375706214689266,0.4,0.33333333333333337,0.5654676258992807,0.4019975031210986,0.7567567567567567,0.5434782608695652,0.6944444444444445,0.7894736842105262,0.4368932038834951,0.35825105782792666,0.619047619047619,0.875,0.3909249563699826,0.3148148148148148,1.0,0.78,0.45629629629629637,0.37500000000000006,0.15384615384615385,0.16666666666666666,0.47875354107648743,0.4287469287469287
19,Blue,False,3,1.0,0.0,0.0,0.3333333333333333,1.8333333333333333,0.0,0.5866666666666668,0.16666666666666666,0.3933333333333333,2.0,3.0,0.3333333333333333,0.16666666666666666,0.0,0.6083333333333334,0.6666666666666666,0.16666666666666666,13.0,620.6666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,182.88,190.5,205.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,193.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.88,193.04,205.0,29.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7543859649122808,0.0,0.7397260273972605,0.0,0.43946188340807185,0.2,0.8714285714285716,0.7272727272727273,0.5037313432835822,0.6666666666666666,0.8536585365853658,0.5,0.5819672131147541,0.5625,0.4482758620689655,0.0,0.7346368715083802,0.5294117647058824,0.8860759493670886,0.0,0.8421052631578948,0.0,0.4626865671641791,0.25,0.75,0.0,0.43069306930693074,0.07692307692307693,0.8604651162790697,1.0,0.5987654320987654,0.25,0.16666666666666666,0.0,0.6862302483069976,0.25
20,Red,False,5,1.0,0.0,0.0,0.0,3.2142857142857144,0.07142857142857142,0.4500000000000001,0.7857142857142857,0.455,5.0,4.0,0.14285714285714285,0.14285714285714285,0.0,0.4657142857142857,0.5714285714285714,0.14071428571428574,36.0,724.8571428571429,1.0,0.0,1.0,3.0,1.0,4.0,1.0,10.0,175.26,195.58,170.0,2.0,0.0,0.0,0.19230769230769232,1.5,0.07692307692307693,0.453076923076923,0.6153846153846154,0.29653846153846153,5.0,9.0,0.038461538461538464,0.7692307692307693,0.07692307692307693,0.35076923076923083,0.07692307692307693,0.245,74.0,794.7692307692308,4.0,0.0,0.0,10.0,4.0,3.0,0.0,17.0,172.72,177.8,170.0,26.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7640449438202246,0.6995073891625616,0.7674418604651163,0.7491856677524432,0.31244635193133047,0.38550859266140286,0.7558823529411766,0.6526315789473681,0.3825214899713467,0.34906588003933137,1.0,0.8262295081967214,0.431803896920176,0.4539162112932605,0.43750000000000006,0.4017857142857143,0.5188199389623602,0.5319084888621314,0.6894409937888198,0.6666666666666664,0.7096774193548387,0.7008196721311477,0.44721115537848605,0.3262331838565023,0.7894736842105264,0.6778523489932884,0.4006888633754306,0.28617234468937874,0.8571428571428571,0.8894009216589858,0.47907390917186116,0.3730856956663409,0.19354838709677416,0.4105263157894737,0.5215654952076677,0.4505708716235032
21,Blue,False,3,0.0,1.0,0.0,1.0,1.0,0.0,0.57,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.47,0.0,0.45,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.34,182.88,185.0,0.0,4.0,0.0,0.0,2.5555555555555562,0.1111111111111111,0.4344444444444445,0.6666666666666666,0.4833333333333333,4.0,3.0,0.0,0.8888888888888888,0.0,0.33,0.3333333333333333,0.16666666666666666,21.0,634.2222222222222,1.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,187.96,200.66,185.0,30.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.7,0.6666666666666666,0.7272727272727273,0.5084745762711864,0.37014925373134333,0.7333333333333333,0.6941176470588235,0.5135135135135135,0.3784530386740331,0.6363636363636364,0.9032258064516129,0.5789473684210527,0.45695364238410585,0.14285714285714285,0.4545454545454544,0.6766917293233082,0.5765765765765765,0.3333333333333333,0.6285714285714287,0.5,0.6666666666666666,0.46808510638297873,0.26086956521739135,0.0,0.6948051948051951,0.4358974358974359,0.3938461538461538,0.8571428571428571,0.6944444444444444,0.4727272727272727,0.4419191919191919,0.45454545454545453,0.4166666666666667,0.5588235294117647,0.6466380543633762
22,Red,False,3,0.0,2.0,0.0,0.09090909090909093,2.4545454545454546,0.045454545454545456,0.5259090909090909,1.0909090909090908,0.315,4.0,8.0,0.18181818181818185,1.318181818181818,0.18181818181818185,0.52,0.6363636363636364,0.3668181818181818,59.0,754.9090909090909,0.0,0.0,2.0,7.0,3.0,2.0,0.0,14.0,172.72,172.72,155.0,0.0,4.0,0.0,0.08695652173913042,1.3478260869565215,0.13043478260869565,0.4839130434782608,1.2608695652173914,0.4778260869565217,4.0,9.0,0.08695652173913042,0.8695652173913043,0.2608695652173913,0.4352173913043477,0.3478260869565217,0.24478260869565216,42.0,400.5652173913044,0.0,0.0,0.0,1.0,0.0,13.0,0.0,14.0,177.8,187.96,155.0,34.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.803448275862069,0.6666666666666667,0.6701030927835052,0.7189542483660131,0.4117216117216118,0.4076809453471197,0.7946768060836502,0.7073170731707317,0.4061855670103092,0.39567233384853173,0.8160919540229884,0.7870370370370371,0.5033871808233454,0.49632738719832115,0.34375,0.4347826086956521,0.6354166666666665,0.5881383855024713,0.7541899441340784,0.6621621621621622,0.694214876033058,0.625,0.43118536197295154,0.40264900662251646,0.6825396825396823,0.6358695652173914,0.4358059914407989,0.40225563909774437,0.8691588785046732,0.7230769230769231,0.49703791469194303,0.46092977250247275,0.5569620253164556,0.4,0.5919101123595506,0.5263598326359833
23,Red,False,3,0.0,2.0,0.0,0.5,2.0,0.0,0.335,0.0,0.625,2.0,0.0,0.0,0.5,0.0,0.31,0.0,0.125,6.0,900.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,162.56,170.18,135.0,0.0,2.0,0.0,0.0,1.5,0.0,0.555,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,3.0,329.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,167.64,167.64,135.0,34.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.6111111111111112,0.8235294117647058,0.75,0.7142857142857143,0.30523255813953487,0.25,0.5833333333333334,0.6842105263157895,0.28273809523809523,0.5344827586206896,0.9375,0.0,0.3402061855670103,0.5714285714285714,0.625,1.0,0.39954853273137697,0.6190476190476191,0.6111111111111112,0.8611111111111112,1.0,0.8333333333333334,0.2851063829787234,0.3125,1.0,0.0,0.2831050228310502,0.28125,0.5,0.8333333333333334,0.3142857142857143,0.625,0.16666666666666666,0.0,0.4485981308411215,0.6842105263157895
24,Blue,False,3,0.0,1.0,0.0,0.0,5.0,0.0,0.44,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.57,1.0,0.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.8,182.88,145.0,0.0,2.0,0.0,0.0,1.0,0.5,0.55,1.0,0.25,2.0,0.0,0.0,0.5,0.5,0.325,0.0,0.135,6.0,900.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,180.34,180.34,155.0,25.0,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4,0.5,0.4166666666666667,1.0,0.37333333333333335,0.506578947368421,0.5853658536585366,0.7,0.41739130434782606,0.3617021276595745,0.875,0.9767441860465116,0.4453125,0.543859649122807,0.5454545454545454,0.5,0.5180722891566265,0.6409090909090909,0.6,0.625,0.8,0.5,0.4838709677419355,0.31543624161073824,0.8461538461538461,0.3333333333333333,0.5522388059701493,0.13513513513513514,1.0,1.0,0.5764705882352941,0.325,0.0,0.13333333333333333,0.6422018348623854,0.4634146341463415
25,Blue,False,3,3.0,0.0,0.0,0.14285714285714285,1.7142857142857142,0.2380952380952381,0.4952380952380954,0.7619047619047619,0.47,3.0,11.0,0.14285714285714285,1.619047619047619,0.3333333333333333,0.5952380952380952,0.9047619047619048,0.17857142857142858,47.0,560.4761904761905,1.0,0.0,1.0,2.0,3.0,4.0,0.0,10.0,185.42,195.58,205.0,2.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.4958333333333334,0.08333333333333333,0.30250000000000005,3.0,6.0,0.3333333333333333,0.6666666666666666,0.0,0.43916666666666665,0.25,0.2433333333333333,26.0,565.8333333333334,0.0,0.0,1.0,3.0,2.0,0.0,0.0,6.0,187.96,193.04,205.0,38.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8226600985221675,0.7611940298507465,0.7173913043478262,0.6982758620689655,0.3636363636363636,0.3588850174216027,0.693181818181818,0.7325581395348837,0.4059304703476483,0.46411483253588515,0.8333333333333333,0.8222222222222222,0.4980047885075819,0.5021097046413501,0.5161290322580643,0.40963855421686735,0.6363146551724139,0.5823817292006525,0.7677419354838712,0.7377049180327869,0.7762237762237763,0.717948717948718,0.48211920529801305,0.38396624472573837,0.6611111111111113,0.8225806451612903,0.46248462484624847,0.41230366492146603,0.9,0.7692307692307693,0.5510204081632651,0.4465334900117509,0.37037037037037035,0.7142857142857143,0.6545814106789717,0.5150300601202404
26,Red,False,3,0.0,2.0,0.0,0.5,3.0,0.0,0.69,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.22,0.0,0.2,5.0,610.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,182.88,187.96,185.0,0.0,1.0,0.0,0.3,1.0,0.1,0.34,0.6,0.219,2.0,3.0,0.0,1.0,0.2,0.5539999999999999,0.3,0.294,22.0,619.3,0.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,182.88,190.5,185.0,26.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8571428571428571,0.6067415730337079,1.0,0.5903614457831325,0.6129032258064516,0.2808842652795839,0.8108108108108109,0.6,0.6442953020134228,0.24320652173913043,1.0,0.835820895522388,0.6686746987951807,0.3239910313901345,1.0,0.35,0.7043010752688172,0.3931034482758621,0.6363636363636364,0.6666666666666666,0.0,0.5757575757575758,0.2127659574468085,0.43933823529411764,1.0,0.787878787878788,0.13924050632911392,0.407098121085595,0.7142857142857143,0.6949152542372881,0.23711340206185566,0.46557377049180326,0.3333333333333333,0.30434782608695654,0.33884297520661155,0.5152838427947598
27,Red,False,3,3.0,0.0,0.0,0.0,0.5,0.0,0.515,0.75,0.415,1.0,3.0,0.5,1.5,0.0,0.5175000000000001,0.25,0.1975,9.0,545.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,185.42,187.96,145.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3033333333333333,1.0,0.06666666666666668,2.0,1.0,0.6666666666666666,0.0,0.0,0.3233333333333333,0.0,0.02333333333333333,9.0,858.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,170.18,177.8,145.0,29.0,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.746031746031746,0.602941176470588,0.7111111111111111,0.6,0.4666666666666667,0.29629629629629634,0.7368421052631579,0.6666666666666666,0.4319526627218935,0.26777251184834117,0.8333333333333334,0.75,0.5327868852459017,0.32128514056224905,0.75,0.16666666666666666,0.6269113149847095,0.38035714285714295,0.7333333333333333,0.4523809523809523,0.5135135135135135,0.5151515151515152,0.4246575342465753,0.3030303030303031,0.6065573770491803,0.34999999999999987,0.42435424354243545,0.20192307692307693,0.7419354838709677,0.6417910447761196,0.47003154574132494,0.3280757097791797,0.391304347826087,0.06666666666666667,0.5720720720720721,0.3374233128834354
28,Blue,True,5,0.0,3.0,0.0,0.14285714285714285,2.4285714285714284,0.07142857142857142,0.5492857142857143,0.35714285714285715,0.5242857142857142,3.0,4.0,0.07142857142857142,0.7857142857142857,0.0,0.455,0.5714285714285714,0.27,33.0,663.8571428571429,1.0,0.0,1.0,5.0,2.0,2.0,0.0,10.0,154.94,157.48,115.0,0.0,3.0,0.0,0.25,2.5,0.125,0.4425,0.75,0.5575,3.0,2.0,0.0,1.0,0.0,0.40125,0.125,0.21375,23.0,768.5,3.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,165.1,165.1,115.0,27.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7529411764705882,0.6530612244897959,0.6112600536193028,0.5901639344262295,0.4458272327964861,0.36254980079681276,0.7689075630252101,0.7272727272727273,0.44706632653061223,0.3725992317541613,0.9130434782608695,0.7647058823529411,0.5159332321699545,0.4173055859802848,0.5892857142857143,0.5925925925925926,0.5862494853849322,0.44965104685942175,0.6994818652849741,0.6771653543307087,0.652892561983471,0.6964285714285714,0.43720565149136575,0.3399503722084367,0.6074766355140188,0.7631578947368421,0.3943661971830986,0.260806916426513,0.9276315789473684,0.8444444444444444,0.4805914972273567,0.3985355648535565,0.25000000000000006,0.5454545454545454,0.5237057220708446,0.4904880066170389
